# Header Begin
# spekpy version: 2.0.8
# file type: exported_spectrum
# comment: 130keV_20_W_Al0-5
# Inputs
# ------
# Tube Voltage: 130.0 [kVp]; Anode Angle: 20.0 [degrees]; Energy Bin: 0.5 [keV]; Bin shift fraction: None []; Physics Mode: spekpy-v2-casim [str]; Mu Data Source: nist [str]; Target: W [str]; 
# x: 0.0 [cm]; y: 0.0 [cm]; z: 100.0 [cm]; Tube Load: 1.0 [mAs]; Bremsstrahlung Emission: True [bool]; Characteristic Emission: True [bool]; Oblique: True [bool]; Ref. air Kerma: None [uGy]; Ref. fluence: None [Photons cm^-2]; 
# Filtration: [('Be', 1.6), ('Al', 0.5), ('Air', 352)] [mm]; 
# Outputs
# -------
# Fluence: 628743738.6436 [Photons cm^-2];  Air Kerma: 438.2432 [uGy]; Mean Energy: 48.8191 [keV]; 
# First HVL Al: 1.4728 [mm Al];  Second HVL Al: 3.6950 [mm Al];  Homogeneity Coefficient Al: 0.3986 [-]; Effective Energy Al: 25.6108 [keV]; 
# First HVL Cu: 0.0490 [mm Cu];  Second HVL Cu: 0.1516 [mm Cu];  Homogeneity Coefficient Cu: 0.3233 [-]; Effective Energy Cu: 26.2798 [keV]; 
# Spectrum Units:
# [keV], [Photons keV^-1 cm^-2], [Photons keV^-1 cm^-2]
# Header End: 17 lines
83.2500	2757143.6335	0.0000
83.7500	2717375.6711	0.0000
84.2500	2677967.4339	0.0000
84.7500	2638945.3482	0.0000
85.2500	2600133.7233	0.0000
85.7500	2561760.9300	0.0000
86.2500	2523617.8619	0.0000
86.7500	2485759.1604	0.0000
87.2500	2448297.6120	0.0000
87.7500	2411062.3177	0.0000
88.2500	2374163.5488	0.0000
88.7500	2337564.9401	0.0000
89.2500	2301204.0179	0.0000
89.7500	2265200.7171	0.0000
90.2500	2229461.5020	0.0000
90.7500	2193992.6175	0.0000
91.2500	2158836.0606	0.0000
91.7500	2123918.4886	0.0000
92.2500	2089281.2745	0.0000
92.7500	2054943.0630	0.0000
93.2500	2020839.5823	0.0000
93.7500	1987023.5389	0.0000
94.2500	1953479.7402	0.0000
94.7500	1920143.8801	0.0000
95.2500	1887131.1190	0.0000
95.7500	1854323.5893	0.0000
96.2500	1821746.6417	0.0000
96.7500	1789466.5410	0.0000
97.2500	1757358.7272	0.0000
97.7500	1725538.2811	0.0000
98.2500	1693941.7199	0.0000
98.7500	1662471.4900	0.0000
99.2500	1631348.4384	0.0000
99.7500	1600357.6473	0.0000
100.2500	1569576.6908	0.0000
100.7500	1539032.8262	0.0000
101.2500	1508618.7300	0.0000
101.7500	1478499.3721	0.0000
102.2500	1448549.2960	0.0000
102.7500	1418743.7269	0.0000
103.2500	1389210.4448	0.0000
103.7500	1359791.2256	0.0000
104.2500	1330618.4104	0.0000
104.7500	1301628.2261	0.0000
105.2500	1272721.4447	0.0000
105.7500	1244105.0320	0.0000
106.2500	1215584.8119	0.0000
106.7500	1187240.2447	0.0000
107.2500	1159075.6814	0.0000
107.7500	1130995.5216	0.0000
108.2500	1103136.4913	0.0000
108.7500	1075409.2633	0.0000
109.2500	1047793.4870	0.0000
109.7500	1020373.9084	0.0000
110.2500	993027.6406	0.0000
110.7500	965851.0147	0.0000
111.2500	938814.5308	0.0000
111.7500	911803.3579	0.0000
112.2500	885013.6594	0.0000
112.7500	858285.2923	0.0000
113.2500	831670.5309	0.0000
113.7500	805190.5356	0.0000
114.2500	778729.7482	0.0000
114.7500	752435.7124	0.0000
115.2500	726224.3920	0.0000
115.7500	700064.1193	0.0000
116.2500	674051.5551	0.0000
116.7500	648054.5028	0.0000
117.2500	622185.6040	0.0000
117.7500	596432.0010	0.0000
118.2500	570672.8062	0.0000
118.7500	545111.8647	0.0000
119.2500	519570.9604	0.0000
119.7500	494128.6791	0.0000
120.2500	468836.6694	0.0000
120.7500	443547.0276	0.0000
121.2500	418461.3186	0.0000
121.7500	393480.7908	0.0000
122.2500	368613.0021	0.0000
122.7500	343971.2058	0.0000
123.2500	319404.2363	0.0000
123.7500	295079.6709	0.0000
124.2500	270931.2708	0.0000
124.7500	246885.6858	0.0000
125.2500	223205.8990	0.0000
125.7500	199642.7315	0.0000
126.2500	176469.3798	0.0000
126.7500	153571.8144	0.0000
127.2500	130727.3167	0.0000
127.7500	109011.2526	0.0000
128.2500	86671.1172	0.0000
128.7500	64835.9082	0.0000
129.2500	42074.5022	0.0000
129.7500	14667.9999	0.0000
